rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
998,2296,0.789008,0,1,695,303,0.696393,0.695000
999,1968,0.788855,1,0,696,303,0.696697,0.696000
1000,2450,0.788694,0,1,696,304,0.696000,0.696000
1001,1992,0.788193,1,0,697,304,0.696304,0.697000
1002,1637,0.786419,0,1,697,305,0.695609,0.697000
1003,904,0.786256,0,1,697,306,0.694915,0.697000
1004,1441,0.785792,0,1,697,307,0.694223,0.697000
1005,2566,0.785508,0,1,697,308,0.693532,0.697000
1006,2435,0.784114,1,0,698,308,0.693837,0.698000
1007,1632,0.783961,0,1,698,309,0.693148,0.698000
1008,2316,0.782560,0,1,698,310,0.692460,0.698000
1009,1550,0.781708,0,1,698,311,0.691774,0.698000
1010,1886,0.781348,0,1,698,312,0.691089,0.698000
1011,338,0.781095,0,1,698,313,0.690406,0.698000
1012,1633,0.779420,0,1,698,314,0.689723,0.698000
1013,1217,0.778308,0,1,698,315,0.689042,0.698000
1014,2163,0.777745,0,1,698,316,0.688363,0.698000
1015,1189,0.776387,0,1,698,317,0.687685,0.698000
1016,1721,0.776281,0,1,698,318,0.687008,0.698000
1017,2270,0.773619,1,0,699,318,0.687316,0.699000
1018,940,0.772607,0,1,699,319,0.686640,0.699000
1019,2299,0.771784,0,1,699,320,0.685967,0.699000
1020,2398,0.771030,1,0,700,320,0.686275,0.700000
1021,1091,0.770080,0,1,700,321,0.685602,0.700000
1022,1633,0.769795,0,1,700,322,0.684932,0.700000
1023,2262,0.767009,0,1,700,323,0.684262,0.700000
1024,764,0.766934,0,1,700,324,0.683594,0.700000
1025,2687,0.766610,0,1,700,325,0.682927,0.700000
1026,1652,0.765167,0,1,700,326,0.682261,0.700000
1027,2102,0.765020,0,1,700,327,0.681597,0.700000
1028,740,0.764392,0,1,700,328,0.680934,0.700000
1029,1282,0.764312,0,1,700,329,0.680272,0.700000
1030,2216,0.763384,0,1,700,330,0.679612,0.700000
1031,1957,0.762493,1,0,701,330,0.679922,0.701000
1032,2604,0.760400,0,1,701,331,0.679264,0.701000
1033,2566,0.754569,1,0,702,331,0.679574,0.702000
1034,2248,0.753465,0,1,702,332,0.678917,0.702000
1035,2083,0.751689,0,1,702,333,0.678261,0.702000
1036,268,0.751442,0,1,702,334,0.677606,0.702000
1037,2519,0.750788,1,0,703,334,0.677917,0.703000
1038,2196,0.749637,0,1,703,335,0.677264,0.703000
1039,2253,0.748766,0,1,703,336,0.676612,0.703000
1040,2604,0.748703,1,0,704,336,0.676923,0.704000
1041,2369,0.748162,0,1,704,337,0.676273,0.704000
1042,2630,0.747269,0,1,704,338,0.675624,0.704000
1043,1821,0.746780,0,1,704,339,0.674976,0.704000
1044,2375,0.745344,0,1,704,340,0.674330,0.704000
1045,806,0.744986,0,1,704,341,0.673684,0.704000
1046,2327,0.743225,0,1,704,342,0.673040,0.704000
1047,1125,0.743200,0,1,704,343,0.672397,0.704000
1048,2347,0.742518,0,1,704,344,0.671756,0.704000
1049,930,0.741346,0,1,704,345,0.671115,0.704000
1050,1378,0.738804,0,1,704,346,0.670476,0.704000
1051,624,0.738491,0,1,704,347,0.669838,0.704000
1052,2397,0.738334,1,0,705,347,0.670152,0.705000
1053,1467,0.737501,0,1,705,348,0.669516,0.705000
1054,1556,0.737015,0,1,705,349,0.668880,0.705000
1055,2529,0.735807,0,1,705,350,0.668246,0.705000
1056,325,0.734815,0,1,705,351,0.667614,0.705000
1057,923,0.734344,0,1,705,352,0.666982,0.705000
1058,1850,0.733387,0,1,705,353,0.666352,0.705000
1059,2315,0.733190,1,0,706,353,0.666667,0.706000
1060,2110,0.730096,1,0,707,353,0.666981,0.707000
1061,2053,0.729929,0,1,707,354,0.666352,0.707000
1062,1000,0.727662,0,1,707,355,0.665725,0.707000
1063,1027,0.727124,0,1,707,356,0.665099,0.707000
1064,2434,0.725740,0,1,707,357,0.664474,0.707000
1065,1116,0.725271,0,1,707,358,0.663850,0.707000
1066,1358,0.724723,0,1,707,359,0.663227,0.707000
1067,1474,0.724587,0,1,707,360,0.662605,0.707000
1068,1415,0.724232,0,1,707,361,0.661985,0.707000
1069,1990,0.721471,0,1,707,362,0.661366,0.707000
1070,2339,0.720365,0,1,707,363,0.660748,0.707000
1071,2708,0.719850,1,0,708,363,0.661064,0.708000
1072,1710,0.719295,0,1,708,364,0.660448,0.708000
1073,2303,0.709771,0,1,708,365,0.659832,0.708000
1074,2581,0.707293,0,1,708,366,0.659218,0.708000
1075,1380,0.706812,0,1,708,367,0.658605,0.708000
1076,2236,0.706150,0,1,708,368,0.657993,0.708000
1077,1665,0.706102,0,1,708,369,0.657382,0.708000
1078,216,0.703980,0,1,708,370,0.656772,0.708000
1079,1475,0.703616,0,1,708,371,0.656163,0.708000
1080,2227,0.703469,1,0,709,371,0.656481,0.709000
