rank,image,confidence,tp,fp,acc_tp,acc_fp,precision,recall
1027,4,0.978170,1,0,851,176,0.828627,0.851000
1028,2262,0.978134,0,1,851,177,0.827821,0.851000
1029,2296,0.978110,0,1,851,178,0.827017,0.851000
1030,279,0.977965,1,0,852,178,0.827184,0.852000
1031,166,0.977761,1,0,853,178,0.827352,0.853000
1032,573,0.977536,0,1,853,179,0.826550,0.853000
1033,147,0.977533,0,1,853,180,0.825750,0.853000
1034,2296,0.977398,0,1,853,181,0.824952,0.853000
1035,785,0.977033,1,0,854,181,0.825121,0.854000
1036,782,0.976716,1,0,855,181,0.825290,0.855000
1037,875,0.976592,1,0,856,181,0.825458,0.856000
1038,619,0.976098,0,1,856,182,0.824663,0.856000
1039,554,0.975926,1,0,857,182,0.824832,0.857000
1040,528,0.975410,1,0,858,182,0.825000,0.858000
1041,743,0.974501,0,1,858,183,0.824207,0.858000
1042,771,0.974276,0,1,858,184,0.823417,0.858000
1043,36,0.973978,1,0,859,184,0.823586,0.859000
1044,554,0.973955,1,0,860,184,0.823755,0.860000
1045,2074,0.973779,0,1,860,185,0.822967,0.860000
1046,536,0.973734,1,0,861,185,0.823136,0.861000
1047,732,0.973576,0,1,861,186,0.822350,0.861000
1048,236,0.973383,1,0,862,186,0.822519,0.862000
1049,2120,0.973339,0,1,862,187,0.821735,0.862000
1050,2633,0.973158,0,1,862,188,0.820952,0.862000
1051,324,0.973077,1,0,863,188,0.821123,0.863000
1052,1968,0.973016,0,1,863,189,0.820342,0.863000
1053,1419,0.972865,0,1,863,190,0.819563,0.863000
1054,3,0.972484,1,0,864,190,0.819734,0.864000
1055,648,0.972448,0,1,864,191,0.818957,0.864000
1056,2249,0.971919,0,1,864,192,0.818182,0.864000
1057,594,0.971655,1,0,865,192,0.818354,0.865000
1058,390,0.971574,0,1,865,193,0.817580,0.865000
1059,532,0.971190,1,0,866,193,0.817753,0.866000
1060,2205,0.971007,0,1,866,194,0.816981,0.866000
1061,2318,0.970908,0,1,866,195,0.816211,0.866000
1062,2227,0.970654,0,1,866,196,0.815443,0.866000
1063,465,0.970176,1,0,867,196,0.815616,0.867000
1064,700,0.969338,0,1,867,197,0.814850,0.867000
1065,1937,0.968697,0,1,867,198,0.814085,0.867000
1066,72,0.968506,0,1,867,199,0.813321,0.867000
1067,309,0.968222,1,0,868,199,0.813496,0.868000
1068,867,0.968181,1,0,869,199,0.813670,0.869000
1069,547,0.967177,1,0,870,199,0.813845,0.870000
1070,524,0.967069,1,0,871,199,0.814019,0.871000
1071,701,0.966705,1,0,872,199,0.814192,0.872000
1072,421,0.966632,1,0,873,199,0.814366,0.873000
1073,1185,0.966514,0,1,873,200,0.813607,0.873000
1074,24,0.966487,0,1,873,201,0.812849,0.873000
1075,710,0.966406,1,0,874,201,0.813023,0.874000
1076,677,0.966376,1,0,875,201,0.813197,0.875000
1077,985,0.966244,0,1,875,202,0.812442,0.875000
1078,652,0.966111,0,1,875,203,0.811688,0.875000
1079,289,0.965906,1,0,876,203,0.811863,0.876000
1080,454,0.965793,0,1,876,204,0.811111,0.876000
1081,222,0.965451,0,1,876,205,0.810361,0.876000
1082,79,0.965401,1,0,877,205,0.810536,0.877000
1083,360,0.965134,1,0,878,205,0.810711,0.878000
1084,776,0.964858,0,1,878,206,0.809963,0.878000
1085,677,0.964794,0,1,878,207,0.809217,0.878000
1086,751,0.964323,1,0,879,207,0.809392,0.879000
1087,349,0.962882,1,0,880,207,0.809568,0.880000
1088,553,0.962508,1,0,881,207,0.809743,0.881000
1089,630,0.962253,1,0,882,207,0.809917,0.882000
1090,2010,0.962204,0,1,882,208,0.809174,0.882000
1091,2576,0.962164,0,1,882,209,0.808433,0.882000
1092,533,0.961748,1,0,883,209,0.808608,0.883000
1093,967,0.961457,0,1,883,210,0.807868,0.883000
1094,1021,0.961415,0,1,883,211,0.807130,0.883000
1095,11,0.960856,1,0,884,211,0.807306,0.884000
1096,1921,0.959735,0,1,884,212,0.806569,0.884000
1097,54,0.959640,0,1,884,213,0.805834,0.884000
1098,8,0.959432,1,0,885,213,0.806011,0.885000
1099,881,0.959322,0,1,885,214,0.805278,0.885000
1100,2239,0.958748,0,1,885,215,0.804545,0.885000
1101,24,0.958698,1,0,886,215,0.804723,0.886000
1102,1929,0.958629,0,1,886,216,0.803993,0.886000
1103,2358,0.958365,0,1,886,217,0.803264,0.886000
1104,542,0.958235,1,0,887,217,0.803442,0.887000
1105,411,0.958142,1,0,888,217,0.803620,0.888000
1106,1144,0.958136,0,1,888,218,0.802893,0.888000
1107,463,0.957951,1,0,889,218,0.803071,0.889000
1108,663,0.957120,1,0,890,218,0.803249,0.890000
1109,839,0.956720,1,0,891,218,0.803427,0.891000
1110,492,0.956559,0,1,891,219,0.802703,0.891000
1111,2709,0.956429,0,1,891,220,0.801980,0.891000
1112,431,0.955393,0,1,891,221,0.801259,0.891000
1113,759,0.955305,0,1,891,222,0.800539,0.891000
1114,232,0.954996,0,1,891,223,0.799820,0.891000
1115,2434,0.954329,0,1,891,224,0.799103,0.891000
1116,584,0.954270,1,0,892,224,0.799283,0.892000
1117,1354,0.954166,0,1,892,225,0.798568,0.892000
1118,110,0.954026,1,0,893,225,0.798748,0.893000
1119,391,0.954019,1,0,894,225,0.798928,0.894000
1120,1982,0.953389,0,1,894,226,0.798214,0.894000
1121,161,0.952762,0,1,894,227,0.797502,0.894000
1122,1351,0.951780,0,1,894,228,0.796791,0.894000
1123,2360,0.950359,0,1,894,229,0.796082,0.894000
1124,2413,0.950239,0,1,894,230,0.795374,0.894000
1125,228,0.950178,1,0,895,230,0.795556,0.895000
1126,545,0.949611,1,0,896,230,0.795737,0.896000
1127,2060,0.948704,0,1,896,231,0.795031,0.896000
1128,2400,0.948703,0,1,896,232,0.794326,0.896000
1129,2709,0.948173,0,1,896,233,0.793623,0.896000
1130,2325,0.946862,0,1,896,234,0.792920,0.896000
1131,1933,0.946151,0,1,896,235,0.792219,0.896000
1132,838,0.946133,1,0,897,235,0.792403,0.897000
1133,1981,0.945061,0,1,897,236,0.791703,0.897000
1134,539,0.944965,1,0,898,236,0.791887,0.898000
1135,66,0.944173,0,1,898,237,0.791189,0.898000
1136,2076,0.943060,0,1,898,238,0.790493,0.898000
1137,293,0.942981,0,1,898,239,0.789798,0.898000
1138,698,0.942713,1,0,899,239,0.789982,0.899000
1139,557,0.942426,1,0,900,239,0.790167,0.900000
1140,2078,0.942164,0,1,900,240,0.789474,0.900000
1141,2476,0.941886,0,1,900,241,0.788782,0.900000
1142,2351,0.941873,0,1,900,242,0.788091,0.900000
1143,29,0.941373,0,1,900,243,0.787402,0.900000
1144,2599,0.940408,0,1,900,244,0.786713,0.900000
1145,2498,0.939503,0,1,900,245,0.786026,0.900000
1146,766,0.938791,1,0,901,245,0.786213,0.901000
1147,704,0.938271,1,0,902,245,0.786399,0.902000
1148,532,0.938255,1,0,903,245,0.786585,0.903000
1149,628,0.937943,1,0,904,245,0.786771,0.904000
1150,2679,0.937925,0,1,904,246,0.786087,0.904000
1151,567,0.937924,0,1,904,247,0.785404,0.904000
1152,2163,0.936546,0,1,904,248,0.784722,0.904000
1153,872,0.935873,1,0,905,248,0.784909,0.905000
1154,2157,0.935819,0,1,905,249,0.784229,0.905000
1155,271,0.935702,1,0,906,249,0.784416,0.906000
1156,2290,0.934813,0,1,906,250,0.783737,0.906000
1157,2693,0.933832,0,1,906,251,0.783060,0.906000
1158,534,0.933827,1,0,907,251,0.783247,0.907000
1159,245,0.933130,1,0,908,251,0.783434,0.908000
1160,2115,0.933014,0,1,908,252,0.782759,0.908000
1161,1162,0.932877,0,1,908,253,0.782084,0.908000
1162,68,0.932816,0,1,908,254,0.781411,0.908000
1163,594,0.932073,0,1,908,255,0.780739,0.908000
1164,50,0.931375,0,1,908,256,0.780069,0.908000
1165,2242,0.930929,0,1,908,257,0.779399,0.908000
1166,2254,0.929820,0,1,908,258,0.778731,0.908000
1167,366,0.928962,1,0,909,258,0.778920,0.909000
1168,186,0.928584,0,1,909,259,0.778253,0.909000
1169,2296,0.928564,0,1,909,260,0.777588,0.909000
1170,821,0.927461,1,0,910,260,0.777778,0.910000
1171,385,0.926886,1,0,911,260,0.777968,0.911000
1172,2161,0.926550,0,1,911,261,0.777304,0.911000
1173,2407,0.926474,0,1,911,262,0.776641,0.911000
1174,1300,0.926272,0,1,911,263,0.775980,0.911000
1175,522,0.925887,0,1,911,264,0.775319,0.911000
1176,862,0.925869,1,0,912,264,0.775510,0.912000
1177,1403,0.925237,0,1,912,265,0.774851,0.912000
1178,2395,0.924878,0,1,912,266,0.774194,0.912000
1179,1376,0.924872,0,1,912,267,0.773537,0.912000
1180,2366,0.924463,0,1,912,268,0.772881,0.912000
1181,2711,0.924220,0,1,912,269,0.772227,0.912000
1182,812,0.923481,0,1,912,270,0.771574,0.912000
1183,500,0.922796,0,1,912,271,0.770921,0.912000
1184,24,0.921462,0,1,912,272,0.770270,0.912000
1185,2056,0.920705,0,1,912,273,0.769620,0.912000
1186,831,0.920473,1,0,913,273,0.769815,0.913000
1187,1927,0.920020,0,1,913,274,0.769166,0.913000
1188,939,0.919481,0,1,913,275,0.768519,0.913000
1189,32,0.918912,0,1,913,276,0.767872,0.913000
1190,2284,0.918692,0,1,913,277,0.767227,0.913000
1191,295,0.918618,0,1,913,278,0.766583,0.913000
1192,259,0.917054,0,1,913,279,0.765940,0.913000
1193,163,0.917027,0,1,913,280,0.765298,0.913000
1194,155,0.915201,1,0,914,280,0.765494,0.914000
1195,1218,0.915100,0,1,914,281,0.764854,0.914000
1196,2631,0.912700,0,1,914,282,0.764214,0.914000
1197,27,0.912544,0,1,914,283,0.763576,0.914000
1198,2348,0.912029,0,1,914,284,0.762938,0.914000
1199,268,0.911313,1,0,915,284,0.763136,0.915000
1200,335,0.910825,1,0,916,284,0.763333,0.916000
1201,2649,0.910615,0,1,916,285,0.762698,0.916000
1202,2202,0.909864,0,1,916,286,0.762063,0.916000
1203,696,0.908759,1,0,917,286,0.762261,0.917000
1204,2044,0.906847,0,1,917,287,0.761628,0.917000
1205,166,0.906407,0,1,917,288,0.760996,0.917000
1206,2493,0.906292,0,1,917,289,0.760365,0.917000
1207,581,0.905592,1,0,918,289,0.760563,0.918000
1208,2374,0.905163,0,1,918,290,0.759934,0.918000
1209,2168,0.905146,0,1,918,291,0.759305,0.918000
1210,301,0.905090,1,0,919,291,0.759504,0.919000
1211,1163,0.904726,0,1,919,292,0.758877,0.919000
1212,1378,0.904376,0,1,919,293,0.758251,0.919000
1213,56,0.904293,0,1,919,294,0.757626,0.919000
1214,2132,0.904134,0,1,919,295,0.757002,0.919000
1215,1933,0.904080,0,1,919,296,0.756379,0.919000
1216,544,0.903389,0,1,919,297,0.755757,0.919000
1217,2453,0.902280,0,1,919,298,0.755136,0.919000
1218,572,0.899393,1,0,920,298,0.755337,0.920000
1219,2182,0.898697,0,1,920,299,0.754717,0.920000
1220,2522,0.898095,0,1,920,300,0.754098,0.920000
1221,138,0.897645,0,1,920,301,0.753481,0.920000
1222,2409,0.897482,0,1,920,302,0.752864,0.920000
1223,1760,0.895957,0,1,920,303,0.752249,0.920000
1224,2534,0.894572,0,1,920,304,0.751634,0.920000
1225,625,0.894088,1,0,921,304,0.751837,0.921000
1226,1427,0.893863,0,1,921,305,0.751223,0.921000
1227,6,0.893631,1,0,922,305,0.751426,0.922000
1228,468,0.893540,1,0,923,305,0.751629,0.923000
1229,220,0.889834,0,1,923,306,0.751017,0.923000
1230,2099,0.889803,0,1,923,307,0.750407,0.923000
1231,223,0.889763,1,0,924,307,0.750609,0.924000
1232,2646,0.887516,0,1,924,308,0.750000,0.924000
1233,2686,0.886939,0,1,924,309,0.749392,0.924000
1234,686,0.886638,0,1,924,310,0.748784,0.924000
1235,2653,0.885908,0,1,924,311,0.748178,0.924000
1236,2606,0.885610,0,1,924,312,0.747573,0.924000
1237,2434,0.885056,0,1,924,313,0.746968,0.924000
1238,2274,0.884804,0,1,924,314,0.746365,0.924000
1239,2682,0.882548,0,1,924,315,0.745763,0.924000
1240,2587,0.881832,0,1,924,316,0.745161,0.924000
1241,1034,0.881520,0,1,924,317,0.744561,0.924000
1242,2246,0.881114,0,1,924,318,0.743961,0.924000
1243,51,0.879802,0,1,924,319,0.743363,0.924000
1244,2281,0.877413,0,1,924,320,0.742765,0.924000
1245,595,0.876513,1,0,925,320,0.742972,0.925000
1246,1942,0.875745,0,1,925,321,0.742376,0.925000
1247,1933,0.875185,0,1,925,322,0.741780,0.925000
1248,2678,0.875090,0,1,925,323,0.741186,0.925000
1249,700,0.873400,1,0,926,323,0.741393,0.926000
1250,1634,0.873047,0,1,926,324,0.740800,0.926000
1251,2493,0.871687,0,1,926,325,0.740208,0.926000
1252,661,0.871522,0,1,926,326,0.739617,0.926000
1253,1797,0.870722,0,1,926,327,0.739026,0.926000
1254,558,0.870467,0,1,926,328,0.738437,0.926000
1255,2166,0.869572,0,1,926,329,0.737849,0.926000
1256,63,0.868957,0,1,926,330,0.737261,0.926000
1257,1837,0.868339,0,1,926,331,0.736675,0.926000
1258,1441,0.868283,0,1,926,332,0.736089,0.926000
1259,762,0.868251,0,1,926,333,0.735504,0.926000
1260,2364,0.867467,0,1,926,334,0.734921,0.926000
1261,148,0.866619,0,1,926,335,0.734338,0.926000
1262,2704,0.865830,0,1,926,336,0.733756,0.926000
1263,789,0.865337,0,1,926,337,0.733175,0.926000
1264,663,0.865285,0,1,926,338,0.732595,0.926000
1265,186,0.864285,0,1,926,339,0.732016,0.926000
1266,840,0.861054,0,1,926,340,0.731438,0.926000
1267,2406,0.858919,0,1,926,341,0.730860,0.926000
1268,1914,0.857476,0,1,926,342,0.730284,0.926000
1269,2369,0.856106,0,1,926,343,0.729708,0.926000
1270,2703,0.855919,0,1,926,344,0.729134,0.926000
1271,2516,0.855121,0,1,926,345,0.728560,0.926000
1272,2053,0.854818,0,1,926,346,0.727987,0.926000
1273,973,0.853330,0,1,926,347,0.727416,0.926000
1274,2396,0.852241,0,1,926,348,0.726845,0.926000
1275,41,0.851902,0,1,926,349,0.726275,0.926000
1276,1419,0.850803,0,1,926,350,0.725705,0.926000
1277,1952,0.849001,0,1,926,351,0.725137,0.926000
1278,2483,0.848905,0,1,926,352,0.724570,0.926000
1279,2221,0.848018,0,1,926,353,0.724003,0.926000
1280,2169,0.847738,0,1,926,354,0.723437,0.926000
1281,1467,0.846914,0,1,926,355,0.722873,0.926000
1282,2474,0.845886,0,1,926,356,0.722309,0.926000
1283,1375,0.845845,0,1,926,357,0.721746,0.926000
1284,2679,0.845487,0,1,926,358,0.721184,0.926000
1285,2513,0.844000,0,1,926,359,0.720623,0.926000
1286,2241,0.840038,0,1,926,360,0.720062,0.926000
1287,2356,0.839240,0,1,926,361,0.719503,0.926000
1288,2163,0.839236,0,1,926,362,0.718944,0.926000
1289,2146,0.838545,0,1,926,363,0.718386,0.926000
1290,447,0.838139,1,0,927,363,0.718605,0.927000
1291,2382,0.837149,0,1,927,364,0.718048,0.927000
1292,2291,0.836760,0,1,927,365,0.717492,0.927000
1293,316,0.834893,1,0,928,365,0.717711,0.928000
1294,2103,0.834770,0,1,928,366,0.717156,0.928000
1295,2458,0.834675,0,1,928,367,0.716602,0.928000
1296,2569,0.832530,0,1,928,368,0.716049,0.928000
1297,310,0.828397,0,1,928,369,0.715497,0.928000
1298,2346,0.828339,0,1,928,370,0.714946,0.928000
1299,836,0.826193,0,1,928,371,0.714396,0.928000
1300,53,0.825950,1,0,929,371,0.714615,0.929000
1301,2135,0.825925,0,1,929,372,0.714066,0.929000
1302,2254,0.823405,0,1,929,373,0.713518,0.929000
1303,1584,0.821409,0,1,929,374,0.712970,0.929000
1304,2389,0.821376,0,1,929,375,0.712423,0.929000
1305,1994,0.820421,0,1,929,376,0.711877,0.929000
1306,1428,0.819911,0,1,929,377,0.711332,0.929000
1307,2188,0.813410,0,1,929,378,0.710788,0.929000
1308,580,0.812328,0,1,929,379,0.710245,0.929000
1309,2070,0.811646,0,1,929,380,0.709702,0.929000
1310,287,0.810682,0,1,929,381,0.709160,0.929000
1311,771,0.808638,0,1,929,382,0.708619,0.929000
1312,1710,0.807557,0,1,929,383,0.708079,0.929000
1313,296,0.804362,0,1,929,384,0.707540,0.929000
1314,1842,0.802184,0,1,929,385,0.707002,0.929000
1315,2160,0.801199,0,1,929,386,0.706464,0.929000
1316,808,0.800841,0,1,929,387,0.705927,0.929000
1317,800,0.800633,0,1,929,388,0.705391,0.929000
1318,1776,0.798770,0,1,929,389,0.704856,0.929000
1319,211,0.797977,0,1,929,390,0.704321,0.929000
1320,430,0.794423,0,1,929,391,0.703788,0.929000
1321,1950,0.793488,0,1,929,392,0.703255,0.929000
1322,773,0.792528,0,1,929,393,0.702723,0.929000
1323,2103,0.792518,0,1,929,394,0.702192,0.929000
1324,709,0.792400,0,1,929,395,0.701662,0.929000
1325,2366,0.791801,0,1,929,396,0.701132,0.929000
1326,914,0.791715,0,1,929,397,0.700603,0.929000
1327,2667,0.791401,0,1,929,398,0.700075,0.929000
1328,46,0.791133,1,0,930,398,0.700301,0.930000
1329,962,0.790985,0,1,930,399,0.699774,0.930000
1330,1850,0.789553,0,1,930,400,0.699248,0.930000
1331,3,0.789492,0,1,930,401,0.698723,0.930000
1332,2474,0.786176,0,1,930,402,0.698198,0.930000
1333,2149,0.784043,0,1,930,403,0.697674,0.930000
1334,2368,0.782888,0,1,930,404,0.697151,0.930000
1335,2337,0.782237,0,1,930,405,0.696629,0.930000
1336,126,0.781011,0,1,930,406,0.696108,0.930000
1337,2222,0.778974,0,1,930,407,0.695587,0.930000
1338,2514,0.778832,0,1,930,408,0.695067,0.930000
1339,1139,0.778324,0,1,930,409,0.694548,0.930000
1340,2048,0.777630,0,1,930,410,0.694030,0.930000
1341,2178,0.777249,0,1,930,411,0.693512,0.930000
1342,1766,0.769660,0,1,930,412,0.692996,0.930000
1343,2347,0.766423,0,1,930,413,0.692480,0.930000
1344,1924,0.765842,0,1,930,414,0.691964,0.930000
1345,2160,0.763633,0,1,930,415,0.691450,0.930000
1346,408,0.762837,0,1,930,416,0.690936,0.930000
1347,2509,0.759559,0,1,930,417,0.690423,0.930000
1348,152,0.759388,1,0,931,417,0.690653,0.931000
1349,2527,0.758616,0,1,931,418,0.690141,0.931000
1350,804,0.754220,0,1,931,419,0.689630,0.931000
1351,2239,0.753494,0,1,931,420,0.689119,0.931000
1352,2546,0.753462,0,1,931,421,0.688609,0.931000
1353,1760,0.751634,0,1,931,422,0.688101,0.931000
1354,1756,0.750728,0,1,931,423,0.687592,0.931000
1355,624,0.749114,0,1,931,424,0.687085,0.931000
1356,2008,0.748249,0,1,931,425,0.686578,0.931000
1357,1886,0.747493,0,1,931,426,0.686072,0.931000
1358,2591,0.746755,0,1,931,427,0.685567,0.931000
1359,340,0.745093,1,0,932,427,0.685798,0.932000
1360,2679,0.744173,0,1,932,428,0.685294,0.932000
1361,1,0.739739,0,1,932,429,0.684791,0.932000
1362,797,0.739651,0,1,932,430,0.684288,0.932000
1363,1132,0.738484,0,1,932,431,0.683786,0.932000
1364,2254,0.736422,0,1,932,432,0.683284,0.932000
1365,2436,0.736150,0,1,932,433,0.682784,0.932000
1366,216,0.735433,1,0,933,433,0.683016,0.933000
1367,2283,0.731067,0,1,933,434,0.682516,0.933000
1368,607,0.730924,0,1,933,435,0.682018,0.933000
1369,1580,0.729603,0,1,933,436,0.681519,0.933000
1370,2321,0.729295,0,1,933,437,0.681022,0.933000
1371,1894,0.729146,0,1,933,438,0.680525,0.933000
1372,2571,0.728168,0,1,933,439,0.680029,0.933000
1373,2151,0.725287,0,1,933,440,0.679534,0.933000
1374,2652,0.724674,0,1,933,441,0.679039,0.933000
1375,1953,0.722040,0,1,933,442,0.678545,0.933000
1376,146,0.721847,1,0,934,442,0.678779,0.934000
1377,2436,0.717904,0,1,934,443,0.678286,0.934000
1378,2347,0.716241,0,1,934,444,0.677794,0.934000
1379,230,0.715213,0,1,934,445,0.677302,0.934000
1380,1274,0.713069,0,1,934,446,0.676812,0.934000
1381,2185,0.711197,0,1,934,447,0.676322,0.934000
1382,2115,0.710945,0,1,934,448,0.675832,0.934000
1383,1997,0.710296,0,1,934,449,0.675343,0.934000
1384,2337,0.710148,0,1,934,450,0.674855,0.934000
1385,2404,0.710068,0,1,934,451,0.674368,0.934000
1386,887,0.709146,0,1,934,452,0.673882,0.934000
1387,1138,0.706762,0,1,934,453,0.673396,0.934000
1388,2043,0.706365,0,1,934,454,0.672911,0.934000
1389,814,0.701928,0,1,934,455,0.672426,0.934000
1390,497,0.701673,0,1,934,456,0.671942,0.934000
1391,276,0.700327,1,0,935,456,0.672178,0.935000
